월(Monthly),구분1,구분2,LEVEL1,LEVEL2,값,증감,증감율,구성비,누계,누계구성비
2013-03,지방,경남,순계,임대,160,160,160,0,0,0
2013-03,지방,경남,순계,조합,0,0,0,0,0,0
2013-03,지방,경남,누계,합계,2709,2709,2709,0,0,0
2013-03,지방,경남,누계,분양,2549,2549,2549,0,0,0
2013-03,지방,경남,누계,임대,160,160,160,0,0,0
2013-03,지방,경남,누계,조합,0,0,0,0,0,0
2013-03,지방,제주,순계,합계,141,141,141,0,0,0
2013-03,지방,제주,순계,분양,141,141,141,0,0,0
2013-03,지방,제주,순계,임대,0,0,0,0,0,0
2013-03,지방,제주,순계,조합,0,0,0,0,0,0
2013-03,지방,제주,누계,합계,1099,1099,1099,0,0,0
2013-03,지방,제주,누계,분양,1099,1099,1099,0,0,0
2013-03,지방,제주,누계,임대,0,0,0,0,0,0
2013-03,지방,제주,누계,조합,0,0,0,0,0,0
2013-04,합계,합계,순계,합계,16182,16182,16182,0,0,0
2013-04,합계,합계,순계,분양,9983,9983,9983,0,0,0
2013-04,합계,합계,순계,임대,4627,4627,4627,0,0,0
2013-04,합계,합계,순계,조합,1572,1572,1572,0,0,0
2013-04,합계,합계,누계,합계,56932,56932,56932,0,0,0
2013-04,합계,합계,누계,분양,40536,40536,40536,0,0,0
2013-04,합계,합계,누계,임대,13452,13452,13452,0,0,0
2013-04,합계,합계,누계,조합,2944,2944,2944,0,0,0
2013-04,수도권,소계,순계,합계,5158,5158,5158,0,0,0
2013-04,수도권,소계,순계,분양,3044,3044,3044,0,0,0
2013-04,수도권,소계,순계,임대,1673,1673,1673,0,0,0
2013-04,수도권,소계,순계,조합,441,441,441,0,0,0
2013-04,수도권,소계,누계,합계,16682,16682,16682,0,0,0
2013-04,수도권,소계,누계,분양,11857,11857,11857,0,0,0
2013-04,수도권,소계,누계,임대,4384,4384,4384,0,0,0
2013-04,수도권,소계,누계,조합,441,441,441,0,0,0
2013-04,수도권,서울,순계,합계,607,607,607,0,0,0
2013-04,수도권,서울,순계,분양,560,560,560,0,0,0
2013-04,수도권,서울,순계,임대,47,47,47,0,0,0
2013-04,수도권,서울,순계,조합,0,0,0,0,0,0
2013-04,수도권,서울,누계,합계,1355,1355,1355,0,0,0
2013-04,수도권,서울,누계,분양,1077,1077,1077,0,0,0
2013-04,수도권,서울,누계,임대,278,278,278,0,0,0
2013-04,수도권,서울,누계,조합,0,0,0,0,0,0
2013-04,수도권,인천,순계,합계,0,0,0,0,0,0
2013-04,수도권,인천,순계,분양,0,0,0,0,0,0
2013-04,수도권,인천,순계,임대,0,0,0,0,0,0
2013-04,수도권,인천,순계,조합,0,0,0,0,0,0
2013-04,수도권,인천,누계,합계,1153,1153,1153,0,0,0
2013-04,수도권,인천,누계,분양,40,40,40,0,0,0
2013-04,수도권,인천,누계,임대,1113,1113,1113,0,0,0
2013-04,수도권,인천,누계,조합,0,0,0,0,0,0
2013-04,수도권,경기,순계,합계,4551,4551,4551,0,0,0
2013-04,수도권,경기,순계,분양,2484,2484,2484,0,0,0
2013-04,수도권,경기,순계,임대,1626,1626,1626,0,0,0
2013-04,수도권,경기,순계,조합,441,441,441,0,0,0
2013-04,수도권,경기,누계,합계,14174,14174,14174,0,0,0
2013-04,수도권,경기,누계,분양,10740,10740,10740,0,0,0
2013-04,수도권,경기,누계,임대,2993,2993,2993,0,0,0
2013-04,수도권,경기,누계,조합,441,441,441,0,0,0
2013-04,지방,소계,순계,합계,11024,11024,11024,0,0,0
2013-04,지방,소계,순계,분양,6939,6939,6939,0,0,0
2013-04,지방,소계,순계,임대,2954,2954,2954,0,0,0
2013-04,지방,소계,순계,조합,1131,1131,1131,0,0,0
2013-04,지방,소계,누계,합계,40250,40250,40250,0,0,0
2013-04,지방,소계,누계,분양,28679,28679,28679,0,0,0
2013-04,지방,소계,누계,임대,9068,9068,9068,0,0,0
2013-04,지방,소계,누계,조합,2503,2503,2503,0,0,0
2013-04,지방,부산,순계,합계,925,925,925,0,0,0
2013-04,지방,부산,순계,분양,394,394,394,0,0,0
2013-04,지방,부산,순계,임대,0,0,0,0,0,0
2013-04,지방,부산,순계,조합,531,531,531,0,0,0
2013-04,지방,부산,누계,합계,3889,3889,3889,0,0,0
2013-04,지방,부산,누계,분양,2552,2552,2552,0,0,0
2013-04,지방,부산,누계,임대,732,732,732,0,0,0
2013-04,지방,부산,누계,조합,605,605,605,0,0,0
2013-04,지방,대구,순계,합계,2297,2297,2297,0,0,0
2013-04,지방,대구,순계,분양,2113,2113,2113,0,0,0
2013-04,지방,대구,순계,임대,0,0,0,0,0,0
2013-04,지방,대구,순계,조합,184,184,184,0,0,0
2013-04,지방,대구,누계,합계,4133,4133,4133,0,0,0
2013-04,지방,대구,누계,분양,3041,3041,3041,0,0,0
2013-04,지방,대구,누계,임대,908,908,908,0,0,0
2013-04,지방,대구,누계,조합,184,184,184,0,0,0
2013-04,지방,광주,순계,합계,654,654,654,0,0,0
2013-04,지방,광주,순계,분양,0,0,0,0,0,0
2013-04,지방,광주,순계,임대,654,654,654,0,0,0
2013-04,지방,광주,순계,조합,0,0,0,0,0,0
2013-04,지방,광주,누계,합계,2930,2930,2930,0,0,0
2013-04,지방,광주,누계,분양,1427,1427,1427,0,0,0
2013-04,지방,광주,누계,임대,1503,1503,1503,0,0,0
2013-04,지방,광주,누계,조합,0,0,0,0,0,0
2013-04,지방,대전,순계,합계,0,0,0,0,0,0
2013-04,지방,대전,순계,분양,0,0,0,0,0,0
2013-04,지방,대전,순계,임대,0,0,0,0,0,0
2013-04,지방,대전,순계,조합,0,0,0,0,0,0
2013-04,지방,대전,누계,합계,1534,1534,1534,0,0,0
2013-04,지방,대전,누계,분양,1492,1492,1492,0,0,0
2013-04,지방,대전,누계,임대,42,42,42,0,0,0
2013-04,지방,대전,누계,조합,0,0,0,0,0,0
2013-04,지방,울산,순계,합계,0,0,0,0,0,0
2013-04,지방,울산,순계,분양,0,0,0,0,0,0
2013-04,지방,울산,순계,임대,0,0,0,0,0,0
2013-04,지방,울산,순계,조합,0,0,0,0,0,0
2013-04,지방,울산,누계,합계,2821,2821,2821,0,0,0
2013-04,지방,울산,누계,분양,2085,2085,2085,0,0,0
2013-04,지방,울산,누계,임대,736,736,736,0,0,0
2013-04,지방,울산,누계,조합,0,0,0,0,0,0
2013-04,지방,세종,순계,합계,903,903,903,0,0,0
2013-04,지방,세종,순계,분양,903,903,903,0,0,0
2013-04,지방,세종,순계,임대,0,0,0,0,0,0
2013-04,지방,세종,순계,조합,0,0,0,0,0,0
2013-04,지방,세종,누계,합계,5329,5329,5329,0,0,0
2013-04,지방,세종,누계,분양,3870,3870,3870,0,0,0
2013-04,지방,세종,누계,임대,1459,1459,1459,0,0,0
2013-04,지방,세종,누계,조합,0,0,0,0,0,0
2013-04,지방,강원,순계,합계,84,84,84,0,0,0
2013-04,지방,강원,순계,분양,84,84,84,0,0,0
2013-04,지방,강원,순계,임대,0,0,0,0,0,0
2013-04,지방,강원,순계,조합,0,0,0,0,0,0
2013-04,지방,강원,누계,합계,1250,1250,1250,0,0,0
2013-04,지방,강원,누계,분양,766,766,766,0,0,0
2013-04,지방,강원,누계,임대,484,484,484,0,0,0
2013-04,지방,강원,누계,조합,0,0,0,0,0,0
2013-04,지방,충북,순계,합계,896,896,896,0,0,0
2013-04,지방,충북,순계,분양,896,896,896,0,0,0
2013-04,지방,충북,순계,임대,0,0,0,0,0,0
2013-04,지방,충북,순계,조합,0,0,0,0,0,0
2013-04,지방,충북,누계,합계,1256,1256,1256,0,0,0
2013-04,지방,충북,누계,분양,1256,1256,1256,0,0,0
2013-04,지방,충북,누계,임대,0,0,0,0,0,0
2013-04,지방,충북,누계,조합,0,0,0,0,0,0
2013-04,지방,충남,순계,합계,995,995,995,0,0,0
2013-04,지방,충남,순계,분양,995,995,995,0,0,0
2013-04,지방,충남,순계,임대,0,0,0,0,0,0
2013-04,지방,충남,순계,조합,0,0,0,0,0,0
2013-04,지방,충남,누계,합계,2545,2545,2545,0,0,0
2013-04,지방,충남,누계,분양,2545,2545,2545,0,0,0
2013-04,지방,충남,누계,임대,0,0,0,0,0,0
2013-04,지방,충남,누계,조합,0,0,0,0,0,0
2013-04,지방,전북,순계,합계,754,754,754,0,0,0
2013-04,지방,전북,순계,분양,304,304,304,0,0,0
2013-04,지방,전북,순계,임대,34,34,34,0,0,0
2013-04,지방,전북,순계,조합,416,416,416,0,0,0
2013-04,지방,전북,누계,합계,2932,2932,2932,0,0,0
2013-04,지방,전북,누계,분양,1184,1184,1184,0,0,0
2013-04,지방,전북,누계,임대,34,34,34,0,0,0
2013-04,지방,전북,누계,조합,1714,1714,1714,0,0,0
2013-04,지방,전남,순계,합계,1463,1463,1463,0,0,0
2013-04,지방,전남,순계,분양,0,0,0,0,0,0
2013-04,지방,전남,순계,임대,1463,1463,1463,0,0,0
2013-04,지방,전남,순계,조합,0,0,0,0,0,0
2013-04,지방,전남,누계,합계,2425,2425,2425,0,0,0
2013-04,지방,전남,누계,분양,218,218,218,0,0,0
2013-04,지방,전남,누계,임대,2207,2207,2207,0,0,0
2013-04,지방,전남,누계,조합,0,0,0,0,0,0
2013-04,지방,경북,순계,합계,817,817,817,0,0,0
2013-04,지방,경북,순계,분양,14,14,14,0,0,0
2013-04,지방,경북,순계,임대,803,803,803,0,0,0
2013-04,지방,경북,순계,조합,0,0,0,0,0,0
2013-04,지방,경북,누계,합계,4162,4162,4162,0,0,0
2013-04,지방,경북,누계,분양,3359,3359,3359,0,0,0
2013-04,지방,경북,누계,임대,803,803,803,0,0,0
2013-04,지방,경북,누계,조합,0,0,0,0,0,0
2013-04,지방,경남,순계,합계,999,999,999,0,0,0
2013-04,지방,경남,순계,분양,999,999,999,0,0,0
2013-04,지방,경남,순계,임대,0,0,0,0,0,0
2013-04,지방,경남,순계,조합,0,0,0,0,0,0
2013-04,지방,경남,누계,합계,3708,3708,3708,0,0,0
2013-04,지방,경남,누계,분양,3548,3548,3548,0,0,0
2013-04,지방,경남,누계,임대,160,160,160,0,0,0
2013-04,지방,경남,누계,조합,0,0,0,0,0,0
2013-04,지방,제주,순계,합계,237,237,237,0,0,0
2013-04,지방,제주,순계,분양,237,237,237,0,0,0
2013-04,지방,제주,순계,임대,0,0,0,0,0,0
2013-04,지방,제주,순계,조합,0,0,0,0,0,0
2013-04,지방,제주,누계,합계,1336,1336,1336,0,0,0
2013-04,지방,제주,누계,분양,1336,1336,1336,0,0,0
2013-04,지방,제주,누계,임대,0,0,0,0,0,0
2013-04,지방,제주,누계,조합,0,0,0,0,0,0
2013-07,합계,합계,순계,합계,14237,14237,14237,0,0,0
2013-07,합계,합계,순계,분양,7333,7333,7333,0,0,0
2013-07,합계,합계,순계,임대,6501,6501,6501,0,0,0
2013-07,합계,합계,순계,조합,403,403,403,0,0,0
2013-07,합계,합계,누계,합계,140626,140626,140626,0,0,0
2013-07,합계,합계,누계,분양,93636,93636,93636,0,0,0
2013-07,합계,합계,누계,임대,36669,36669,36669,0,0,0
2013-07,합계,합계,누계,조합,10321,10321,10321,0,0,0
2013-07,수도권,소계,순계,합계,7222,7222,7222,0,0,0
2013-07,수도권,소계,순계,분양,3186,3186,3186,0,0,0
2013-07,수도권,소계,순계,임대,4036,4036,4036,0,0,0
2013-07,수도권,소계,순계,조합,0,0,0,0,0,0
2013-07,수도권,소계,누계,합계,57264,57264,57264,0,0,0
2013-07,수도권,소계,누계,분양,35574,35574,35574,0,0,0
2013-07,수도권,소계,누계,임대,15204,15204,15204,0,0,0
2013-07,수도권,소계,누계,조합,6486,6486,6486,0,0,0
2013-07,수도권,서울,순계,합계,2011,2011,2011,0,0,0
2013-07,수도권,서울,순계,분양,2011,2011,2011,0,0,0
2013-07,수도권,서울,순계,임대,0,0,0,0,0,0
2013-07,수도권,서울,순계,조합,0,0,0,0,0,0
2013-07,수도권,서울,누계,합계,14251,14251,14251,0,0,0
2013-07,수도권,서울,누계,분양,7084,7084,7084,0,0,0
2013-07,수도권,서울,누계,임대,3555,3555,3555,0,0,0
2013-07,수도권,서울,누계,조합,3612,3612,3612,0,0,0
2013-07,수도권,인천,순계,합계,0,0,0,0,0,0
2013-07,수도권,인천,순계,분양,0,0,0,0,0,0
2013-07,수도권,인천,순계,임대,0,0,0,0,0,0
2013-07,수도권,인천,순계,조합,0,0,0,0,0,0
2013-07,수도권,인천,누계,합계,2441,2441,2441,0,0,0
2013-07,수도권,인천,누계,분양,1328,1328,1328,0,0,0
2013-07,수도권,인천,누계,임대,1113,1113,1113,0,0,0
2013-07,수도권,인천,누계,조합,0,0,0,0,0,0
2013-07,수도권,경기,순계,합계,5211,5211,5211,0,0,0
2013-07,수도권,경기,순계,분양,1175,1175,1175,0,0,0
2013-07,수도권,경기,순계,임대,4036,4036,4036,0,0,0
2013-07,수도권,경기,순계,조합,0,0,0,0,0,0
2013-07,수도권,경기,누계,합계,40572,40572,40572,0,0,0
2013-07,수도권,경기,누계,분양,27162,27162,27162,0,0,0
2013-07,수도권,경기,누계,임대,10536,10536,10536,0,0,0
2013-07,수도권,경기,누계,조합,2874,2874,2874,0,0,0
2013-07,지방,소계,순계,합계,7015,7015,7015,0,0,0
2013-07,지방,소계,순계,분양,4147,4147,4147,0,0,0
2013-07,지방,소계,순계,임대,2465,2465,2465,0,0,0
2013-07,지방,소계,순계,조합,403,403,403,0,0,0
2013-07,지방,소계,누계,합계,83362,83362,83362,0,0,0
2013-07,지방,소계,누계,분양,58062,58062,58062,0,0,0
2013-07,지방,소계,누계,임대,21465,21465,21465,0,0,0
2013-07,지방,소계,누계,조합,3835,3835,3835,0,0,0
2013-07,지방,부산,순계,합계,1035,1035,1035,0,0,0
2013-07,지방,부산,순계,분양,1035,1035,1035,0,0,0
2013-07,지방,부산,순계,임대,0,0,0,0,0,0
2013-07,지방,부산,순계,조합,0,0,0,0,0,0
2013-07,지방,부산,누계,합계,6841,6841,6841,0,0,0
2013-07,지방,부산,누계,분양,4611,4611,4611,0,0,0
2013-07,지방,부산,누계,임대,1422,1422,1422,0,0,0
2013-07,지방,부산,누계,조합,808,808,808,0,0,0
2013-07,지방,대구,순계,합계,0,0,0,0,0,0
2013-07,지방,대구,순계,분양,0,0,0,0,0,0
2013-07,지방,대구,순계,임대,0,0,0,0,0,0
2013-07,지방,대구,순계,조합,0,0,0,0,0,0
2013-07,지방,대구,누계,합계,8931,8931,8931,0,0,0
2013-07,지방,대구,누계,분양,5485,5485,5485,0,0,0
2013-07,지방,대구,누계,임대,3262,3262,3262,0,0,0
2013-07,지방,대구,누계,조합,184,184,184,0,0,0
2013-07,지방,광주,순계,합계,240,240,240,0,0,0
2013-07,지방,광주,순계,분양,240,240,240,0,0,0
2013-07,지방,광주,순계,임대,0,0,0,0,0,0
2013-07,지방,광주,순계,조합,0,0,0,0,0,0
2013-07,지방,광주,누계,합계,3842,3842,3842,0,0,0
2013-07,지방,광주,누계,분양,1667,1667,1667,0,0,0
2013-07,지방,광주,누계,임대,2175,2175,2175,0,0,0
2013-07,지방,광주,누계,조합,0,0,0,0,0,0
2013-07,지방,대전,순계,합계,85,85,85,0,0,0
2013-07,지방,대전,순계,분양,85,85,85,0,0,0
2013-07,지방,대전,순계,임대,0,0,0,0,0,0
2013-07,지방,대전,순계,조합,0,0,0,0,0,0
2013-07,지방,대전,누계,합계,2823,2823,2823,0,0,0
2013-07,지방,대전,누계,분양,2603,2603,2603,0,0,0
2013-07,지방,대전,누계,임대,220,220,220,0,0,0
2013-07,지방,대전,누계,조합,0,0,0,0,0,0
2013-07,지방,울산,순계,합계,0,0,0,0,0,0
2013-07,지방,울산,순계,분양,0,0,0,0,0,0
2013-07,지방,울산,순계,임대,0,0,0,0,0,0
2013-07,지방,울산,순계,조합,0,0,0,0,0,0
2013-07,지방,울산,누계,합계,3068,3068,3068,0,0,0
2013-07,지방,울산,누계,분양,2332,2332,2332,0,0,0
2013-07,지방,울산,누계,임대,736,736,736,0,0,0
2013-07,지방,울산,누계,조합,0,0,0,0,0,0
2013-07,지방,세종,순계,합계,140,140,140,0,0,0
2013-07,지방,세종,순계,분양,140,140,140,0,0,0
2013-07,지방,세종,순계,임대,0,0,0,0,0,0
2013-07,지방,세종,순계,조합,0,0,0,0,0,0
2013-07,지방,세종,누계,합계,10961,10961,10961,0,0,0
2013-07,지방,세종,누계,분양,9502,9502,9502,0,0,0
2013-07,지방,세종,누계,임대,1459,1459,1459,0,0,0
2013-07,지방,세종,누계,조합,0,0,0,0,0,0
2013-07,지방,강원,순계,합계,0,0,0,0,0,0
2013-07,지방,강원,순계,분양,0,0,0,0,0,0
2013-07,지방,강원,순계,임대,0,0,0,0,0,0
2013-07,지방,강원,순계,조합,0,0,0,0,0,0
2013-07,지방,강원,누계,합계,2126,2126,2126,0,0,0
2013-07,지방,강원,누계,분양,1642,1642,1642,0,0,0
2013-07,지방,강원,누계,임대,484,484,484,0,0,0
2013-07,지방,강원,누계,조합,0,0,0,0,0,0
2013-07,지방,충북,순계,합계,1253,1253,1253,0,0,0
2013-07,지방,충북,순계,분양,131,131,131,0,0,0
2013-07,지방,충북,순계,임대,1122,1122,1122,0,0,0
2013-07,지방,충북,순계,조합,0,0,0,0,0,0
2013-07,지방,충북,누계,합계,4890,4890,4890,0,0,0
2013-07,지방,충북,누계,분양,2779,2779,2779,0,0,0
2013-07,지방,충북,누계,임대,2111,2111,2111,0,0,0
2013-07,지방,충북,누계,조합,0,0,0,0,0,0
2013-07,지방,충남,순계,합계,0,0,0,0,0,0
2013-07,지방,충남,순계,분양,0,0,0,0,0,0
2013-07,지방,충남,순계,임대,0,0,0,0,0,0
2013-07,지방,충남,순계,조합,0,0,0,0,0,0
2013-07,지방,충남,누계,합계,7917,7917,7917,0,0,0
2013-07,지방,충남,누계,분양,6263,6263,6263,0,0,0
2013-07,지방,충남,누계,임대,1654,1654,1654,0,0,0
2013-07,지방,충남,누계,조합,0,0,0,0,0,0
2013-07,지방,전북,순계,합계,649,649,649,0,0,0
2013-07,지방,전북,순계,분양,474,474,474,0,0,0
2013-07,지방,전북,순계,임대,175,175,175,0,0,0
2013-07,지방,전북,순계,조합,0,0,0,0,0,0
2013-07,지방,전북,누계,합계,5517,5517,5517,0,0,0
2013-07,지방,전북,누계,분양,2839,2839,2839,0,0,0
2013-07,지방,전북,누계,임대,238,238,238,0,0,0
2013-07,지방,전북,누계,조합,2440,2440,2440,0,0,0
2013-07,지방,전남,순계,합계,263,263,263,0,0,0
2013-07,지방,전남,순계,분양,263,263,263,0,0,0
2013-07,지방,전남,순계,임대,0,0,0,0,0,0
2013-07,지방,전남,순계,조합,0,0,0,0,0,0
2013-07,지방,전남,누계,합계,6336,6336,6336,0,0,0
2013-07,지방,전남,누계,분양,1923,1923,1923,0,0,0
2013-07,지방,전남,누계,임대,4413,4413,4413,0,0,0
2013-07,지방,전남,누계,조합,0,0,0,0,0,0
2013-07,지방,경북,순계,합계,1971,1971,1971,0,0,0
2013-07,지방,경북,순계,분양,803,803,803,0,0,0
2013-07,지방,경북,순계,임대,1168,1168,1168,0,0,0
2013-07,지방,경북,순계,조합,0,0,0,0,0,0
2013-07,지방,경북,누계,합계,9559,9559,9559,0,0,0
2013-07,지방,경북,누계,분양,7588,7588,7588,0,0,0
2013-07,지방,경북,누계,임대,1971,1971,1971,0,0,0
2013-07,지방,경북,누계,조합,0,0,0,0,0,0
2013-07,지방,경남,순계,합계,855,855,855,0,0,0
2013-07,지방,경남,순계,분양,452,452,452,0,0,0
2013-07,지방,경남,순계,임대,0,0,0,0,0,0
2013-07,지방,경남,순계,조합,403,403,403,0,0,0
2013-07,지방,경남,누계,합계,8524,8524,8524,0,0,0
2013-07,지방,경남,누계,분양,6801,6801,6801,0,0,0
2013-07,지방,경남,누계,임대,1320,1320,1320,0,0,0
2013-07,지방,경남,누계,조합,403,403,403,0,0,0
2013-07,지방,제주,순계,합계,524,524,524,0,0,0
2013-07,지방,제주,순계,분양,524,524,524,0,0,0
2013-07,지방,제주,순계,임대,0,0,0,0,0,0
2013-07,지방,제주,순계,조합,0,0,0,0,0,0
2013-07,지방,제주,누계,합계,2027,2027,2027,0,0,0
2013-07,지방,제주,누계,분양,2027,2027,2027,0,0,0
2013-07,지방,제주,누계,임대,0,0,0,0,0,0
2013-07,지방,제주,누계,조합,0,0,0,0,0,0
2013-09,합계,합계,순계,합계,23982,23982,23982,0,0,0
2013-09,합계,합계,순계,분양,15254,15254,15254,0,0,0
2013-09,합계,합계,순계,임대,7777,7777,7777,0,0,0
2013-09,합계,합계,순계,조합,951,951,951,0,0,0
2013-09,합계,합계,누계,합계,192589,192589,192589,0,0,0
2013-09,합계,합계,누계,분양,128419,128419,128419,0,0,0
2013-09,합계,합계,누계,임대,51691,51691,51691,0,0,0
2013-09,합계,합계,누계,조합,12479,12479,12479,0,0,0
2013-09,수도권,소계,순계,합계,14258,14258,14258,0,0,0
2013-09,수도권,소계,순계,분양,7166,7166,7166,0,0,0
2013-09,수도권,소계,순계,임대,6141,6141,6141,0,0,0
2013-09,수도권,소계,순계,조합,951,951,951,0,0,0
2013-09,수도권,소계,누계,합계,88691,88691,88691,0,0,0
2013-09,수도권,소계,누계,분양,53063,53063,53063,0,0,0
2013-09,수도권,소계,누계,임대,27399,27399,27399,0,0,0
2013-09,수도권,소계,누계,조합,8229,8229,8229,0,0,0
2013-09,수도권,서울,순계,합계,7839,7839,7839,0,0,0
2013-09,수도권,서울,순계,분양,985,985,985,0,0,0
2013-09,수도권,서울,순계,임대,6112,6112,6112,0,0,0
2013-09,수도권,서울,순계,조합,742,742,742,0,0,0
2013-09,수도권,서울,누계,합계,27462,27462,27462,0,0,0
2013-09,수도권,서울,누계,분양,11868,11868,11868,0,0,0
2013-09,수도권,서울,누계,임대,10448,10448,10448,0,0,0
2013-09,수도권,서울,누계,조합,5146,5146,5146,0,0,0
2013-09,수도권,인천,순계,합계,124,124,124,0,0,0
2013-09,수도권,인천,순계,분양,124,124,124,0,0,0
